lat,lon,timestamp,significant_wave_height_m,wave_period_s,swell_height_m,swell_direction_deg
13.416666666666657,80.41666666666663,2026-09-02T00:00:00Z,0.93,12.7,0.49,145.7
13.416666666666657,80.5,2026-09-02T00:00:00Z,1.13,16.0,0.71,149.3
13.416666666666657,80.58333333333331,2026-09-02T00:00:00Z,1.22,13.2,0.66,150.1
13.416666666666657,80.66666666666663,2026-09-02T00:00:00Z,1.3,16.2,0.77,151.9
13.416666666666657,80.75,2026-09-02T00:00:00Z,1.35,18.2,0.84,151.9
13.416666666666657,80.83333333333331,2026-09-02T00:00:00Z,1.38,18.4,0.84,152.4
13.416666666666657,80.91666666666663,2026-09-02T00:00:00Z,1.4,18.6,0.85,153.2
13.416666666666657,81.0,2026-09-02T00:00:00Z,1.43,18.6,0.86,154.3
13.5,73.0,2026-09-02T00:00:00Z,1.94,15.5,1.49,278.2
13.5,73.08333333333331,2026-09-02T00:00:00Z,1.94,15.6,1.49,278.4
13.5,73.16666666666666,2026-09-02T00:00:00Z,1.94,15.6,1.49,278.5
13.5,73.25,2026-09-02T00:00:00Z,1.94,15.7,1.49,278.5
13.5,73.33333333333331,2026-09-02T00:00:00Z,1.94,15.7,1.49,278.6
13.5,73.41666666666666,2026-09-02T00:00:00Z,1.93,15.7,1.49,278.6
13.5,73.5,2026-09-02T00:00:00Z,1.93,15.7,1.49,278.4
13.5,73.58333333333331,2026-09-02T00:00:00Z,1.92,15.7,1.5,278.2
13.5,73.66666666666666,2026-09-02T00:00:00Z,1.9,15.6,1.51,277.6
13.5,73.75,2026-09-02T00:00:00Z,1.88,15.6,1.52,277.6
13.5,73.83333333333331,2026-09-02T00:00:00Z,1.86,15.5,1.52,277.6
13.5,73.91666666666666,2026-09-02T00:00:00Z,1.84,14.6,1.51,277.0
13.5,74.0,2026-09-02T00:00:00Z,1.82,10.1,1.5,276.7
13.5,74.08333333333331,2026-09-02T00:00:00Z,1.8,9.3,1.49,276.5
13.5,74.16666666666666,2026-09-02T00:00:00Z,1.77,9.1,1.47,276.3
13.5,74.25,2026-09-02T00:00:00Z,1.74,9.1,1.46,276.3
13.5,74.33333333333331,2026-09-02T00:00:00Z,1.72,9.1,1.45,276.1
13.5,74.41666666666666,2026-09-02T00:00:00Z,1.69,9.0,1.44,275.8
13.5,74.5,2026-09-02T00:00:00Z,1.66,9.0,1.42,275.3
13.5,74.58333333333331,2026-09-02T00:00:00Z,1.63,9.0,1.4,274.4
13.5,80.41666666666663,2026-09-02T00:00:00Z,0.92,13.4,0.42,144.4
13.5,80.5,2026-09-02T00:00:00Z,1.09,13.0,0.63,148.7
13.5,80.58333333333331,2026-09-02T00:00:00Z,1.18,12.5,0.64,150.7
13.5,80.66666666666663,2026-09-02T00:00:00Z,1.28,15.9,0.75,152.1
13.5,80.75,2026-09-02T00:00:00Z,1.35,18.1,0.82,152.1
13.5,80.83333333333331,2026-09-02T00:00:00Z,1.38,18.6,0.83,152.8
13.5,80.91666666666663,2026-09-02T00:00:00Z,1.4,18.6,0.84,153.5
13.5,81.0,2026-09-02T00:00:00Z,1.43,18.7,0.85,154.7
13.583333333333329,73.0,2026-09-02T00:00:00Z,1.95,15.6,1.48,278.1
13.583333333333329,73.08333333333331,2026-09-02T00:00:00Z,1.95,15.6,1.48,278.1
13.583333333333329,73.16666666666666,2026-09-02T00:00:00Z,1.95,15.6,1.49,277.9
13.583333333333329,73.25,2026-09-02T00:00:00Z,1.95,15.7,1.5,277.9
13.583333333333329,73.33333333333331,2026-09-02T00:00:00Z,1.94,15.7,1.5,277.7
13.583333333333329,73.41666666666666,2026-09-02T00:00:00Z,1.94,15.7,1.51,277.4
13.583333333333329,73.5,2026-09-02T00:00:00Z,1.93,15.7,1.51,277.2
13.583333333333329,73.58333333333331,2026-09-02T00:00:00Z,1.92,15.7,1.52,277.0
13.583333333333329,73.66666666666666,2026-09-02T00:00:00Z,1.9,15.7,1.53,277.2
13.583333333333329,73.75,2026-09-02T00:00:00Z,1.88,15.6,1.52,277.2
13.583333333333329,73.83333333333331,2026-09-02T00:00:00Z,1.86,14.7,1.52,277.4
13.583333333333329,73.91666666666666,2026-09-02T00:00:00Z,1.84,12.5,1.51,277.1
13.583333333333329,74.0,2026-09-02T00:00:00Z,1.82,9.4,1.51,276.6
13.583333333333329,74.08333333333331,2026-09-02T00:00:00Z,1.8,9.2,1.5,276.2
13.583333333333329,74.16666666666666,2026-09-02T00:00:00Z,1.78,9.1,1.48,276.0
13.583333333333329,74.25,2026-09-02T00:00:00Z,1.75,9.1,1.47,276.0
13.583333333333329,74.33333333333331,2026-09-02T00:00:00Z,1.73,9.1,1.47,275.6
13.583333333333329,74.41666666666666,2026-09-02T00:00:00Z,1.71,9.1,1.45,275.2
13.583333333333329,74.5,2026-09-02T00:00:00Z,1.67,9.0,1.44,274.7
13.583333333333329,74.58333333333331,2026-09-02T00:00:00Z,1.62,9.0,1.4,273.4
13.583333333333329,80.41666666666663,2026-09-02T00:00:00Z,0.91,13.1,0.48,145.0
13.583333333333329,80.5,2026-09-02T00:00:00Z,1.06,12.8,0.58,149.0
13.583333333333329,80.58333333333331,2026-09-02T00:00:00Z,1.17,13.4,0.67,151.4
13.583333333333329,80.66666666666663,2026-09-02T00:00:00Z,1.27,15.8,0.76,152.5
13.583333333333329,80.75,2026-09-02T00:00:00Z,1.34,17.8,0.81,152.5
13.583333333333329,80.83333333333331,2026-09-02T00:00:00Z,1.38,18.6,0.83,153.3
13.583333333333329,80.91666666666663,2026-09-02T00:00:00Z,1.42,17.7,0.84,154.1
13.583333333333329,81.0,2026-09-02T00:00:00Z,1.45,12.9,0.85,155.1
13.666666666666657,73.0,2026-09-02T00:00:00Z,1.96,15.6,1.49,277.3
13.666666666666657,73.08333333333331,2026-09-02T00:00:00Z,1.96,15.6,1.49,277.3
13.666666666666657,73.16666666666666,2026-09-02T00:00:00Z,1.96,15.7,1.51,277.1
13.666666666666657,73.25,2026-09-02T00:00:00Z,1.95,15.7,1.52,277.1
13.666666666666657,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.7,1.53,276.8
13.666666666666657,73.41666666666666,2026-09-02T00:00:00Z,1.94,15.8,1.53,276.6
13.666666666666657,73.5,2026-09-02T00:00:00Z,1.93,15.8,1.53,276.4
13.666666666666657,73.58333333333331,2026-09-02T00:00:00Z,1.92,15.7,1.53,276.3
13.666666666666657,73.66666666666666,2026-09-02T00:00:00Z,1.9,15.7,1.52,276.9
13.666666666666657,73.75,2026-09-02T00:00:00Z,1.88,15.5,1.52,276.9
13.666666666666657,73.83333333333331,2026-09-02T00:00:00Z,1.86,13.6,1.52,277.2
13.666666666666657,73.91666666666666,2026-09-02T00:00:00Z,1.83,10.1,1.51,276.6
13.666666666666657,74.0,2026-09-02T00:00:00Z,1.81,9.2,1.5,276.1
13.666666666666657,74.08333333333331,2026-09-02T00:00:00Z,1.79,9.1,1.5,275.9
13.666666666666657,74.16666666666666,2026-09-02T00:00:00Z,1.77,9.1,1.49,275.5
13.666666666666657,74.25,2026-09-02T00:00:00Z,1.76,9.1,1.48,275.5
13.666666666666657,74.33333333333331,2026-09-02T00:00:00Z,1.74,9.1,1.47,275.1
13.666666666666657,74.41666666666666,2026-09-02T00:00:00Z,1.71,9.1,1.46,274.6
13.666666666666657,74.5,2026-09-02T00:00:00Z,1.68,9.1,1.44,274.1
13.666666666666657,74.58333333333331,2026-09-02T00:00:00Z,1.61,9.1,1.38,272.2
13.666666666666657,74.66666666666666,2026-09-02T00:00:00Z,1.26,8.0,1.05,269.2
13.666666666666657,80.33333333333331,2026-09-02T00:00:00Z,0.7,12.8,0.31,142.6
13.666666666666657,80.41666666666663,2026-09-02T00:00:00Z,0.87,12.7,0.46,145.0
13.666666666666657,80.5,2026-09-02T00:00:00Z,1.06,12.5,0.59,148.8
13.666666666666657,80.58333333333331,2026-09-02T00:00:00Z,1.17,13.5,0.67,151.7
13.666666666666657,80.66666666666663,2026-09-02T00:00:00Z,1.26,15.1,0.76,153.1
13.666666666666657,80.75,2026-09-02T00:00:00Z,1.33,16.8,0.81,153.1
13.666666666666657,80.83333333333331,2026-09-02T00:00:00Z,1.38,14.9,0.82,153.8
13.666666666666657,80.91666666666663,2026-09-02T00:00:00Z,1.42,9.1,0.83,154.5
13.666666666666657,81.0,2026-09-02T00:00:00Z,1.45,7.2,0.84,155.5
13.75,73.0,2026-09-02T00:00:00Z,1.96,15.6,1.5,276.8
13.75,73.08333333333331,2026-09-02T00:00:00Z,1.96,15.7,1.51,276.9
13.75,73.16666666666666,2026-09-02T00:00:00Z,1.96,15.7,1.52,276.8
13.75,73.25,2026-09-02T00:00:00Z,1.95,15.7,1.54,276.8
13.75,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.8,1.55,276.6
13.75,73.41666666666666,2026-09-02T00:00:00Z,1.94,15.8,1.55,276.6
13.75,73.5,2026-09-02T00:00:00Z,1.93,15.8,1.55,276.6
13.75,73.58333333333331,2026-09-02T00:00:00Z,1.91,15.7,1.53,276.9
13.75,73.66666666666666,2026-09-02T00:00:00Z,1.9,15.7,1.53,276.9
13.75,73.75,2026-09-02T00:00:00Z,1.88,15.6,1.52,276.9
13.75,73.83333333333331,2026-09-02T00:00:00Z,1.85,13.7,1.52,276.7
13.75,73.91666666666666,2026-09-02T00:00:00Z,1.82,10.1,1.51,276.1
13.75,74.0,2026-09-02T00:00:00Z,1.79,9.1,1.5,275.8
13.75,74.08333333333331,2026-09-02T00:00:00Z,1.77,9.1,1.49,275.5
13.75,74.16666666666666,2026-09-02T00:00:00Z,1.77,9.1,1.49,275.1
13.75,74.25,2026-09-02T00:00:00Z,1.76,9.1,1.49,275.1
13.75,74.33333333333331,2026-09-02T00:00:00Z,1.74,9.1,1.48,274.6
13.75,74.41666666666666,2026-09-02T00:00:00Z,1.71,9.1,1.46,274.0
13.75,74.5,2026-09-02T00:00:00Z,1.68,9.1,1.44,273.3
13.75,74.58333333333331,2026-09-02T00:00:00Z,1.59,9.1,1.38,271.9
13.75,74.66666666666666,2026-09-02T00:00:00Z,1.29,8.3,1.11,270.6
13.75,80.33333333333331,2026-09-02T00:00:00Z,0.68,12.5,0.36,147.2
13.75,80.41666666666663,2026-09-02T00:00:00Z,0.87,12.5,0.45,146.1
13.75,80.5,2026-09-02T00:00:00Z,1.05,12.5,0.5,150.7
13.75,80.58333333333331,2026-09-02T00:00:00Z,1.17,13.5,0.65,153.0
13.75,80.66666666666663,2026-09-02T00:00:00Z,1.25,15.4,0.76,153.7
13.75,80.75,2026-09-02T00:00:00Z,1.32,17.1,0.8,153.7
13.75,80.83333333333331,2026-09-02T00:00:00Z,1.37,14.4,0.82,154.3
13.75,80.91666666666663,2026-09-02T00:00:00Z,1.41,7.7,0.83,155.1
13.75,81.0,2026-09-02T00:00:00Z,1.44,9.1,0.84,156.1
13.833333333333329,73.0,2026-09-02T00:00:00Z,1.96,15.7,1.51,276.8
13.833333333333329,73.08333333333331,2026-09-02T00:00:00Z,1.96,15.7,1.51,276.9
13.833333333333329,73.16666666666666,2026-09-02T00:00:00Z,1.96,15.7,1.53,276.8
13.833333333333329,73.25,2026-09-02T00:00:00Z,1.96,15.8,1.55,276.8
13.833333333333329,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.8,1.56,276.6
13.833333333333329,73.41666666666666,2026-09-02T00:00:00Z,1.94,15.8,1.56,276.6
13.833333333333329,73.5,2026-09-02T00:00:00Z,1.92,15.8,1.55,276.6
13.833333333333329,73.58333333333331,2026-09-02T00:00:00Z,1.91,15.7,1.54,276.9
13.833333333333329,73.66666666666666,2026-09-02T00:00:00Z,1.89,15.7,1.53,276.9
13.833333333333329,73.75,2026-09-02T00:00:00Z,1.87,15.0,1.52,276.9
13.833333333333329,73.83333333333331,2026-09-02T00:00:00Z,1.85,13.1,1.52,276.7
13.833333333333329,73.91666666666666,2026-09-02T00:00:00Z,1.82,10.4,1.51,276.1
13.833333333333329,74.0,2026-09-02T00:00:00Z,1.78,9.1,1.49,275.8
13.833333333333329,74.08333333333331,2026-09-02T00:00:00Z,1.77,9.1,1.49,275.5
13.833333333333329,74.16666666666666,2026-09-02T00:00:00Z,1.76,9.1,1.49,275.1
13.833333333333329,74.25,2026-09-02T00:00:00Z,1.75,9.1,1.49,275.1
13.833333333333329,74.33333333333331,2026-09-02T00:00:00Z,1.73,9.1,1.47,274.6
13.833333333333329,74.41666666666666,2026-09-02T00:00:00Z,1.7,9.1,1.46,274.0
13.833333333333329,74.5,2026-09-02T00:00:00Z,1.67,9.1,1.43,273.3
13.833333333333329,74.58333333333331,2026-09-02T00:00:00Z,1.59,9.1,1.38,271.9
13.833333333333329,80.25,2026-09-02T00:00:00Z,0.52,12.0,0.37,150.2
13.833333333333329,80.33333333333331,2026-09-02T00:00:00Z,0.68,12.1,0.44,147.2
13.833333333333329,80.41666666666663,2026-09-02T00:00:00Z,0.88,12.3,0.49,146.1
13.833333333333329,80.5,2026-09-02T00:00:00Z,1.04,12.8,0.47,150.7
13.833333333333329,80.58333333333331,2026-09-02T00:00:00Z,1.15,13.6,0.66,153.0
13.833333333333329,80.66666666666663,2026-09-02T00:00:00Z,1.24,15.5,0.76,153.7
13.833333333333329,80.75,2026-09-02T00:00:00Z,1.31,17.3,0.8,153.7
13.833333333333329,80.83333333333331,2026-09-02T00:00:00Z,1.36,16.5,0.81,154.3
13.833333333333329,80.91666666666663,2026-09-02T00:00:00Z,1.39,13.3,0.83,155.1
13.833333333333329,81.0,2026-09-02T00:00:00Z,1.4,15.1,0.84,156.1
13.916666666666657,73.0,2026-09-02T00:00:00Z,1.96,15.7,1.52,276.5
13.916666666666657,73.08333333333331,2026-09-02T00:00:00Z,1.96,15.7,1.52,276.6
13.916666666666657,73.16666666666666,2026-09-02T00:00:00Z,1.96,15.8,1.53,276.6
13.916666666666657,73.25,2026-09-02T00:00:00Z,1.96,15.8,1.55,276.6
13.916666666666657,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.8,1.56,276.5
13.916666666666657,73.41666666666666,2026-09-02T00:00:00Z,1.94,15.8,1.56,276.6
13.916666666666657,73.5,2026-09-02T00:00:00Z,1.92,15.7,1.55,276.8
13.916666666666657,73.58333333333331,2026-09-02T00:00:00Z,1.9,15.7,1.54,277.0
13.916666666666657,73.66666666666666,2026-09-02T00:00:00Z,1.88,15.5,1.53,276.7
13.916666666666657,73.75,2026-09-02T00:00:00Z,1.87,13.2,1.52,276.7
13.916666666666657,73.83333333333331,2026-09-02T00:00:00Z,1.85,10.4,1.52,276.2
13.916666666666657,73.91666666666666,2026-09-02T00:00:00Z,1.82,9.1,1.51,275.9
13.916666666666657,74.0,2026-09-02T00:00:00Z,1.79,9.1,1.5,275.6
13.916666666666657,74.08333333333331,2026-09-02T00:00:00Z,1.77,9.1,1.5,275.1
13.916666666666657,74.16666666666666,2026-09-02T00:00:00Z,1.75,9.1,1.49,274.6
13.916666666666657,74.25,2026-09-02T00:00:00Z,1.74,9.1,1.48,274.6
13.916666666666657,74.33333333333331,2026-09-02T00:00:00Z,1.72,9.1,1.47,274.1
13.916666666666657,74.41666666666666,2026-09-02T00:00:00Z,1.69,9.1,1.45,273.5
13.916666666666657,74.5,2026-09-02T00:00:00Z,1.65,9.1,1.42,272.3
13.916666666666657,80.33333333333331,2026-09-02T00:00:00Z,0.67,11.6,0.47,146.8
13.916666666666657,80.41666666666663,2026-09-02T00:00:00Z,0.86,12.1,0.55,147.3
13.916666666666657,80.5,2026-09-02T00:00:00Z,1.02,13.1,0.61,150.5
13.916666666666657,80.58333333333331,2026-09-02T00:00:00Z,1.13,13.8,0.71,153.3
13.916666666666657,80.66666666666663,2026-09-02T00:00:00Z,1.21,14.3,0.78,154.3
13.916666666666657,80.75,2026-09-02T00:00:00Z,1.27,15.8,0.8,154.3
13.916666666666657,80.83333333333331,2026-09-02T00:00:00Z,1.32,17.7,0.81,154.9
13.916666666666657,80.91666666666663,2026-09-02T00:00:00Z,1.34,18.8,0.82,155.6
13.916666666666657,81.0,2026-09-02T00:00:00Z,1.34,18.8,0.84,156.6
14.0,73.0,2026-09-02T00:00:00Z,1.96,15.7,1.53,276.4
14.0,73.08333333333331,2026-09-02T00:00:00Z,1.97,15.7,1.53,276.3
14.0,73.16666666666666,2026-09-02T00:00:00Z,1.97,15.8,1.53,276.4
14.0,73.25,2026-09-02T00:00:00Z,1.96,15.8,1.54,276.4
14.0,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.8,1.55,276.5
14.0,73.41666666666666,2026-09-02T00:00:00Z,1.93,15.8,1.55,276.8
14.0,73.5,2026-09-02T00:00:00Z,1.91,15.7,1.55,276.8
14.0,73.58333333333331,2026-09-02T00:00:00Z,1.89,15.7,1.54,276.5
14.0,73.66666666666666,2026-09-02T00:00:00Z,1.88,14.4,1.53,276.2
14.0,73.75,2026-09-02T00:00:00Z,1.86,11.5,1.52,276.2
14.0,73.83333333333331,2026-09-02T00:00:00Z,1.84,9.2,1.51,275.8
14.0,73.91666666666666,2026-09-02T00:00:00Z,1.82,9.1,1.51,275.6
14.0,74.0,2026-09-02T00:00:00Z,1.79,9.1,1.51,275.4
14.0,74.08333333333331,2026-09-02T00:00:00Z,1.76,9.1,1.5,274.8
14.0,74.16666666666666,2026-09-02T00:00:00Z,1.75,9.1,1.49,274.2
14.0,74.25,2026-09-02T00:00:00Z,1.72,9.1,1.47,274.2
14.0,74.33333333333331,2026-09-02T00:00:00Z,1.69,9.0,1.44,273.7
14.0,80.33333333333331,2026-09-02T00:00:00Z,0.68,11.6,0.47,147.1
14.0,80.41666666666663,2026-09-02T00:00:00Z,0.83,11.9,0.55,146.3
14.0,80.5,2026-09-02T00:00:00Z,0.98,12.6,0.62,150.8
14.0,80.58333333333331,2026-09-02T00:00:00Z,1.09,13.8,0.68,153.5
14.0,80.66666666666663,2026-09-02T00:00:00Z,1.17,14.3,0.77,155.0
14.0,80.75,2026-09-02T00:00:00Z,1.22,15.1,0.82,155.0
14.0,80.83333333333331,2026-09-02T00:00:00Z,1.26,16.7,0.82,155.6
14.0,80.91666666666663,2026-09-02T00:00:00Z,1.28,18.8,0.82,156.1
14.0,81.0,2026-09-02T00:00:00Z,1.29,18.8,0.84,157.0
14.083333333333329,73.0,2026-09-02T00:00:00Z,1.97,15.7,1.53,276.2
14.083333333333329,73.08333333333331,2026-09-02T00:00:00Z,1.97,15.8,1.53,276.1
14.083333333333329,73.16666666666666,2026-09-02T00:00:00Z,1.97,15.8,1.53,276.2
14.083333333333329,73.25,2026-09-02T00:00:00Z,1.96,15.8,1.54,276.2
14.083333333333329,73.33333333333331,2026-09-02T00:00:00Z,1.95,15.8,1.54,276.8
14.083333333333329,73.41666666666666,2026-09-02T00:00:00Z,1.92,14.9,1.55,276.7
14.083333333333329,73.5,2026-09-02T00:00:00Z,1.9,10.6,1.54,276.3
14.083333333333329,73.58333333333331,2026-09-02T00:00:00Z,1.88,10.4,1.54,275.9
14.083333333333329,73.66666666666666,2026-09-02T00:00:00Z,1.87,10.1,1.53,275.3
14.083333333333329,73.75,2026-09-02T00:00:00Z,1.85,9.6,1.52,275.3
14.083333333333329,73.83333333333331,2026-09-02T00:00:00Z,1.83,9.2,1.51,275.0
14.083333333333329,73.91666666666666,2026-09-02T00:00:00Z,1.8,9.1,1.5,274.8
14.083333333333329,74.0,2026-09-02T00:00:00Z,1.77,9.1,1.5,274.5
14.083333333333329,74.08333333333331,2026-09-02T00:00:00Z,1.76,9.1,1.5,273.9
14.083333333333329,74.16666666666666,2026-09-02T00:00:00Z,1.74,9.1,1.49,273.4
14.083333333333329,74.25,2026-09-02T00:00:00Z,1.71,9.0,1.47,273.4
14.083333333333329,74.33333333333331,2026-09-02T00:00:00Z,1.67,9.0,1.44,272.9
14.083333333333329,80.33333333333331,2026-09-02T00:00:00Z,0.68,11.8,0.47,142.8
14.083333333333329,80.41666666666663,2026-09-02T00:00:00Z,0.81,12.1,0.55,147.4
14.083333333333329,80.5,2026-09-02T00:00:00Z,0.96,12.7,0.62,151.8
14.083333333333329,80.58333333333331,2026-09-02T00:00:00Z,1.07,13.7,0.66,153.8
14.083333333333329,80.66666666666663,2026-09-02T00:00:00Z,1.13,14.3,0.74,155.3
14.083333333333329,80.75,2026-09-02T00:00:00Z,1.18,14.7,0.8,155.3
14.083333333333329,80.83333333333331,2026-09-02T00:00:00Z,1.21,16.0,0.83,156.2
14.083333333333329,80.91666666666663,2026-09-02T00:00:00Z,1.23,18.1,0.84,156.9
14.083333333333329,81.0,2026-09-02T00:00:00Z,1.25,18.8,0.85,157.4
14.166666666666657,73.0,2026-09-02T00:00:00Z,1.98,15.8,1.52,275.9
14.166666666666657,73.08333333333331,2026-09-02T00:00:00Z,1.97,15.8,1.53,275.9
14.166666666666657,73.16666666666666,2026-09-02T00:00:00Z,1.97,15.8,1.53,276.4
14.166666666666657,73.25,2026-09-02T00:00:00Z,1.96,15.8,1.54,276.4
14.166666666666657,73.33333333333331,2026-09-02T00:00:00Z,1.94,15.0,1.54,276.6
14.166666666666657,73.41666666666666,2026-09-02T00:00:00Z,1.91,12.6,1.54,276.3
14.166666666666657,73.5,2026-09-02T00:00:00Z,1.89,9.3,1.54,275.8
14.166666666666657,73.58333333333331,2026-09-02T00:00:00Z,1.87,9.2,1.53,275.2
14.166666666666657,73.66666666666666,2026-09-02T00:00:00Z,1.85,9.2,1.52,274.7
14.166666666666657,73.75,2026-09-02T00:00:00Z,1.83,9.2,1.51,274.7
14.166666666666657,73.83333333333331,2026-09-02T00:00:00Z,1.81,9.1,1.5,274.4
14.166666666666657,73.91666666666666,2026-09-02T00:00:00Z,1.78,9.1,1.5,274.0
14.166666666666657,74.0,2026-09-02T00:00:00Z,1.76,9.0,1.5,273.5
14.166666666666657,74.08333333333331,2026-09-02T00:00:00Z,1.75,9.0,1.5,273.0
14.166666666666657,74.16666666666666,2026-09-02T00:00:00Z,1.74,9.1,1.48,272.6
14.166666666666657,74.25,2026-09-02T00:00:00Z,1.71,9.0,1.46,272.6
14.166666666666657,74.33333333333331,2026-09-02T00:00:00Z,1.66,9.0,1.43,272.0
14.166666666666657,80.16666666666663,2026-09-02T00:00:00Z,0.44,11.5,0.29,142.3
14.166666666666657,80.25,2026-09-02T00:00:00Z,0.56,11.7,0.39,142.3
14.166666666666657,80.33333333333331,2026-09-02T00:00:00Z,0.66,11.8,0.46,144.5
14.166666666666657,80.41666666666663,2026-09-02T00:00:00Z,0.76,12.0,0.53,147.7
14.166666666666657,80.5,2026-09-02T00:00:00Z,0.9,12.7,0.63,151.8
14.166666666666657,80.58333333333331,2026-09-02T00:00:00Z,1.02,13.8,0.67,154.3
14.166666666666657,80.66666666666663,2026-09-02T00:00:00Z,1.09,14.3,0.7,155.1
14.166666666666657,80.75,2026-09-02T00:00:00Z,1.14,14.6,0.74,155.1
14.166666666666657,80.83333333333331,2026-09-02T00:00:00Z,1.16,15.4,0.78,156.2
14.166666666666657,80.91666666666663,2026-09-02T00:00:00Z,1.19,17.0,0.81,157.0
14.166666666666657,81.0,2026-09-02T00:00:00Z,1.23,18.8,0.76,156.7
14.25,73.0,2026-09-02T00:00:00Z,1.98,15.8,1.53,275.3
14.25,73.08333333333331,2026-09-02T00:00:00Z,1.98,15.8,1.53,275.5
14.25,73.16666666666666,2026-09-02T00:00:00Z,1.97,15.8,1.54,276.2
14.25,73.25,2026-09-02T00:00:00Z,1.96,15.5,1.54,276.2
14.25,73.33333333333331,2026-09-02T00:00:00Z,1.93,13.6,1.54,276.1
14.25,73.41666666666666,2026-09-02T00:00:00Z,1.91,10.3,1.54,275.7
14.25,73.5,2026-09-02T00:00:00Z,1.87,9.1,1.53,275.0
14.25,73.58333333333331,2026-09-02T00:00:00Z,1.85,9.1,1.52,274.5
14.25,73.66666666666666,2026-09-02T00:00:00Z,1.83,9.1,1.51,274.0
14.25,73.75,2026-09-02T00:00:00Z,1.81,9.1,1.5,274.0
14.25,73.83333333333331,2026-09-02T00:00:00Z,1.79,9.1,1.49,273.5
14.25,73.91666666666666,2026-09-02T00:00:00Z,1.77,9.0,1.49,273.1
14.25,74.0,2026-09-02T00:00:00Z,1.75,9.0,1.49,272.8
14.25,74.08333333333331,2026-09-02T00:00:00Z,1.75,9.0,1.49,272.3
14.25,74.16666666666666,2026-09-02T00:00:00Z,1.73,9.0,1.48,271.7
14.25,74.25,2026-09-02T00:00:00Z,1.69,9.0,1.45,271.7
14.25,74.33333333333331,2026-09-02T00:00:00Z,1.64,9.0,1.41,271.2
14.25,80.25,2026-09-02T00:00:00Z,0.53,11.7,0.4,143.1
14.25,80.33333333333331,2026-09-02T00:00:00Z,0.65,11.7,0.54,146.0
14.25,80.41666666666663,2026-09-02T00:00:00Z,0.74,11.8,0.58,148.9
14.25,80.5,2026-09-02T00:00:00Z,0.89,12.4,0.63,153.0
14.25,80.58333333333331,2026-09-02T00:00:00Z,0.99,13.8,0.68,155.1
14.25,80.66666666666663,2026-09-02T00:00:00Z,1.06,14.3,0.7,155.6
14.25,80.75,2026-09-02T00:00:00Z,1.1,14.6,0.72,155.6
14.25,80.83333333333331,2026-09-02T00:00:00Z,1.14,15.0,0.75,156.2
14.25,80.91666666666663,2026-09-02T00:00:00Z,1.18,15.8,0.77,156.9
14.25,81.0,2026-09-02T00:00:00Z,1.24,17.2,0.74,157.5
14.333333333333329,73.0,2026-09-02T00:00:00Z,1.98,15.8,1.54,275.3
14.333333333333329,73.08333333333331,2026-09-02T00:00:00Z,1.98,15.8,1.54,275.5
14.333333333333329,73.16666666666666,2026-09-02T00:00:00Z,1.97,15.8,1.54,276.2
14.333333333333329,73.25,2026-09-02T00:00:00Z,1.96,15.2,1.54,276.2
14.333333333333329,73.33333333333331,2026-09-02T00:00:00Z,1.93,12.7,1.54,276.1
14.333333333333329,73.41666666666666,2026-09-02T00:00:00Z,1.9,9.1,1.53,275.7
14.333333333333329,73.5,2026-09-02T00:00:00Z,1.86,9.1,1.52,275.0
14.333333333333329,73.58333333333331,2026-09-02T00:00:00Z,1.83,9.0,1.5,274.5
14.333333333333329,73.66666666666666,2026-09-02T00:00:00Z,1.8,9.0,1.48,274.0
14.333333333333329,73.75,2026-09-02T00:00:00Z,1.78,9.0,1.48,274.0
14.333333333333329,73.83333333333331,2026-09-02T00:00:00Z,1.76,9.0,1.48,273.5
14.333333333333329,73.91666666666666,2026-09-02T00:00:00Z,1.75,9.0,1.48,273.1
14.333333333333329,74.0,2026-09-02T00:00:00Z,1.74,9.0,1.48,272.8
14.333333333333329,74.08333333333331,2026-09-02T00:00:00Z,1.74,9.0,1.48,272.3
14.333333333333329,74.16666666666666,2026-09-02T00:00:00Z,1.72,9.0,1.47,271.7
14.333333333333329,74.25,2026-09-02T00:00:00Z,1.68,9.0,1.44,271.7
14.333333333333329,74.33333333333331,2026-09-02T00:00:00Z,1.61,9.0,1.39,271.2
14.333333333333329,80.25,2026-09-02T00:00:00Z,0.54,11.3,0.46,143.1
14.333333333333329,80.33333333333331,2026-09-02T00:00:00Z,0.66,11.5,0.63,146.0
14.333333333333329,80.41666666666663,2026-09-02T00:00:00Z,0.75,11.8,0.63,148.9
14.333333333333329,80.5,2026-09-02T00:00:00Z,0.9,12.3,0.54,153.0
14.333333333333329,80.58333333333331,2026-09-02T00:00:00Z,0.98,13.8,0.67,155.1
14.333333333333329,80.66666666666663,2026-09-02T00:00:00Z,1.04,14.4,0.72,155.6
14.333333333333329,80.75,2026-09-02T00:00:00Z,1.09,14.6,0.73,155.6
14.333333333333329,80.83333333333331,2026-09-02T00:00:00Z,1.14,14.9,0.74,156.2
14.333333333333329,80.91666666666663,2026-09-02T00:00:00Z,1.19,15.1,0.75,156.9
