lat,lon,timestamp,current_speed_ms,current_direction_deg
14.333333,80.166664,2026-09-01T07:00:00Z,0.04,109.4
14.333333,80.25,2026-09-01T07:00:00Z,0.05,111.0
14.333333,80.333336,2026-09-01T07:00:00Z,0.12,23.7
14.333333,80.416664,2026-09-01T07:00:00Z,0.4,8.1
14.333333,80.5,2026-09-01T07:00:00Z,0.8,4.8
14.333333,80.583336,2026-09-01T07:00:00Z,0.75,4.6
14.333333,80.666664,2026-09-01T07:00:00Z,0.68,4.3
14.333333,80.75,2026-09-01T07:00:00Z,0.63,4.2
14.333333,80.833336,2026-09-01T07:00:00Z,0.58,5.3
14.333333,80.916664,2026-09-01T07:00:00Z,0.54,7.0
14.333333,81.0,2026-09-01T07:00:00Z,0.5,8.8
14.416667,73.0,2026-09-01T07:00:00Z,0.13,180.4
14.416667,73.083336,2026-09-01T07:00:00Z,0.18,189.6
14.416667,73.166664,2026-09-01T07:00:00Z,0.22,193.1
14.416667,73.25,2026-09-01T07:00:00Z,0.24,193.2
14.416667,73.333336,2026-09-01T07:00:00Z,0.25,191.7
14.416667,73.416664,2026-09-01T07:00:00Z,0.23,189.8
14.416667,73.5,2026-09-01T07:00:00Z,0.18,185.5
14.416667,73.583336,2026-09-01T07:00:00Z,0.14,179.2
14.416667,73.666664,2026-09-01T07:00:00Z,0.12,179.5
14.416667,73.75,2026-09-01T07:00:00Z,0.11,183.6
14.416667,73.833336,2026-09-01T07:00:00Z,0.09,192.2
14.416667,73.916664,2026-09-01T07:00:00Z,0.06,205.0
14.416667,74.0,2026-09-01T07:00:00Z,0.05,214.0
14.416667,74.083336,2026-09-01T07:00:00Z,0.08,208.5
14.416667,74.166664,2026-09-01T07:00:00Z,0.13,208.3
14.416667,74.25,2026-09-01T07:00:00Z,0.13,219.5
14.416667,74.333336,2026-09-01T07:00:00Z,0.1,237.4
14.416667,74.416664,2026-09-01T07:00:00Z,0.09,244.5
14.416667,80.166664,2026-09-01T07:00:00Z,0.03,137.3
14.416667,80.25,2026-09-01T07:00:00Z,0.03,118.2
14.416667,80.333336,2026-09-01T07:00:00Z,0.12,22.9
14.416667,80.416664,2026-09-01T07:00:00Z,0.38,12.6
14.416667,80.5,2026-09-01T07:00:00Z,0.77,7.3
14.416667,80.583336,2026-09-01T07:00:00Z,0.76,6.8
14.416667,80.666664,2026-09-01T07:00:00Z,0.69,6.9
14.416667,80.75,2026-09-01T07:00:00Z,0.63,7.0
14.416667,80.833336,2026-09-01T07:00:00Z,0.58,8.0
14.416667,80.916664,2026-09-01T07:00:00Z,0.54,9.9
14.416667,81.0,2026-09-01T07:00:00Z,0.5,11.9
14.5,73.0,2026-09-01T07:00:00Z,0.13,180.0
14.5,73.083336,2026-09-01T07:00:00Z,0.18,189.3
14.5,73.166664,2026-09-01T07:00:00Z,0.22,195.0
14.5,73.25,2026-09-01T07:00:00Z,0.23,197.4
14.5,73.333336,2026-09-01T07:00:00Z,0.24,196.1
14.5,73.416664,2026-09-01T07:00:00Z,0.22,191.6
14.5,73.5,2026-09-01T07:00:00Z,0.16,184.2
14.5,73.583336,2026-09-01T07:00:00Z,0.11,177.0
14.5,73.666664,2026-09-01T07:00:00Z,0.09,176.3
14.5,73.75,2026-09-01T07:00:00Z,0.09,183.7
14.5,73.833336,2026-09-01T07:00:00Z,0.08,198.4
14.5,73.916664,2026-09-01T07:00:00Z,0.06,218.8
14.5,74.0,2026-09-01T07:00:00Z,0.05,224.1
14.5,74.083336,2026-09-01T07:00:00Z,0.07,213.2
14.5,74.166664,2026-09-01T07:00:00Z,0.13,214.9
14.5,74.25,2026-09-01T07:00:00Z,0.11,236.3
14.5,74.333336,2026-09-01T07:00:00Z,0.09,240.8
14.5,80.166664,2026-09-01T07:00:00Z,0.03,148.2
14.5,80.25,2026-09-01T07:00:00Z,0.02,119.4
14.5,80.333336,2026-09-01T07:00:00Z,0.11,29.5
14.5,80.416664,2026-09-01T07:00:00Z,0.34,21.3
14.5,80.5,2026-09-01T07:00:00Z,0.74,11.1
14.5,80.583336,2026-09-01T07:00:00Z,0.78,9.3
14.5,80.666664,2026-09-01T07:00:00Z,0.7,9.8
14.5,80.75,2026-09-01T07:00:00Z,0.64,10.2
14.5,80.833336,2026-09-01T07:00:00Z,0.59,11.0
14.5,80.916664,2026-09-01T07:00:00Z,0.55,12.7
14.5,81.0,2026-09-01T07:00:00Z,0.51,15.2
14.583333,73.0,2026-09-01T07:00:00Z,0.13,180.8
14.583333,73.083336,2026-09-01T07:00:00Z,0.18,191.0
14.583333,73.166664,2026-09-01T07:00:00Z,0.21,198.4
14.583333,73.25,2026-09-01T07:00:00Z,0.23,203.1
14.583333,73.333336,2026-09-01T07:00:00Z,0.24,202.3
14.583333,73.416664,2026-09-01T07:00:00Z,0.21,196.4
14.583333,73.5,2026-09-01T07:00:00Z,0.15,186.9
14.583333,73.583336,2026-09-01T07:00:00Z,0.08,178.7
14.583333,73.666664,2026-09-01T07:00:00Z,0.06,177.2
14.583333,73.75,2026-09-01T07:00:00Z,0.06,197.0
14.583333,73.833336,2026-09-01T07:00:00Z,0.07,218.9
14.583333,73.916664,2026-09-01T07:00:00Z,0.07,233.3
14.583333,74.0,2026-09-01T07:00:00Z,0.05,228.7
14.583333,74.083336,2026-09-01T07:00:00Z,0.07,220.4
14.583333,74.166664,2026-09-01T07:00:00Z,0.1,221.5
14.583333,74.25,2026-09-01T07:00:00Z,0.09,245.1
14.583333,74.333336,2026-09-01T07:00:00Z,0.09,244.5
14.583333,80.166664,2026-09-01T07:00:00Z,0.04,155.4
14.583333,80.25,2026-09-01T07:00:00Z,0.03,112.9
14.583333,80.333336,2026-09-01T07:00:00Z,0.1,30.6
14.583333,80.416664,2026-09-01T07:00:00Z,0.28,26.5
14.583333,80.5,2026-09-01T07:00:00Z,0.68,15.5
14.583333,80.583336,2026-09-01T07:00:00Z,0.78,13.1
14.583333,80.666664,2026-09-01T07:00:00Z,0.72,13.2
14.583333,80.75,2026-09-01T07:00:00Z,0.65,13.6
14.583333,80.833336,2026-09-01T07:00:00Z,0.6,14.2
14.583333,80.916664,2026-09-01T07:00:00Z,0.56,15.8
14.583333,81.0,2026-09-01T07:00:00Z,0.51,18.8
14.666667,73.0,2026-09-01T07:00:00Z,0.15,183.5
14.666667,73.083336,2026-09-01T07:00:00Z,0.19,194.1
14.666667,73.166664,2026-09-01T07:00:00Z,0.22,202.4
14.666667,73.25,2026-09-01T07:00:00Z,0.24,206.8
14.666667,73.333336,2026-09-01T07:00:00Z,0.24,206.6
14.666667,73.416664,2026-09-01T07:00:00Z,0.21,199.8
14.666667,73.5,2026-09-01T07:00:00Z,0.15,192.3
14.666667,73.583336,2026-09-01T07:00:00Z,0.07,191.2
14.666667,73.666664,2026-09-01T07:00:00Z,0.04,201.0
14.666667,73.75,2026-09-01T07:00:00Z,0.05,222.7
14.666667,73.833336,2026-09-01T07:00:00Z,0.08,235.3
14.666667,73.916664,2026-09-01T07:00:00Z,0.1,238.4
14.666667,74.0,2026-09-01T07:00:00Z,0.1,233.9
14.666667,74.083336,2026-09-01T07:00:00Z,0.1,231.2
14.666667,74.166664,2026-09-01T07:00:00Z,0.1,231.4
14.666667,74.25,2026-09-01T07:00:00Z,0.1,228.7
14.666667,80.166664,2026-09-01T07:00:00Z,0.04,206.6
14.666667,80.25,2026-09-01T07:00:00Z,0.03,194.0
14.666667,80.333336,2026-09-01T07:00:00Z,0.04,45.0
14.666667,80.416664,2026-09-01T07:00:00Z,0.21,33.2
14.666667,80.5,2026-09-01T07:00:00Z,0.6,20.0
14.666667,80.583336,2026-09-01T07:00:00Z,0.77,17.2
14.666667,80.666664,2026-09-01T07:00:00Z,0.74,17.1
14.666667,80.75,2026-09-01T07:00:00Z,0.68,17.5
14.666667,80.833336,2026-09-01T07:00:00Z,0.62,18.0
14.666667,80.916664,2026-09-01T07:00:00Z,0.57,19.4
14.666667,81.0,2026-09-01T07:00:00Z,0.53,22.6
14.75,73.0,2026-09-01T07:00:00Z,0.16,186.6
14.75,73.083336,2026-09-01T07:00:00Z,0.2,196.1
14.75,73.166664,2026-09-01T07:00:00Z,0.22,203.2
14.75,73.25,2026-09-01T07:00:00Z,0.25,207.2
14.75,73.333336,2026-09-01T07:00:00Z,0.24,207.4
14.75,73.416664,2026-09-01T07:00:00Z,0.22,199.6
14.75,73.5,2026-09-01T07:00:00Z,0.17,194.2
14.75,73.583336,2026-09-01T07:00:00Z,0.08,203.9
14.75,73.666664,2026-09-01T07:00:00Z,0.05,235.7
14.75,73.75,2026-09-01T07:00:00Z,0.07,235.8
14.75,73.833336,2026-09-01T07:00:00Z,0.1,238.5
14.75,73.916664,2026-09-01T07:00:00Z,0.13,238.4
14.75,74.0,2026-09-01T07:00:00Z,0.14,233.5
14.75,74.083336,2026-09-01T07:00:00Z,0.11,243.7
14.75,74.166664,2026-09-01T07:00:00Z,0.1,239.1
14.75,80.083336,2026-09-01T07:00:00Z,0.02,139.4
14.75,80.166664,2026-09-01T07:00:00Z,0.03,290.8
14.75,80.25,2026-09-01T07:00:00Z,0.06,233.7
14.75,80.333336,2026-09-01T07:00:00Z,0.03,190.6
14.75,80.416664,2026-09-01T07:00:00Z,0.12,59.6
14.75,80.5,2026-09-01T07:00:00Z,0.52,26.9
14.75,80.583336,2026-09-01T07:00:00Z,0.75,21.7
14.75,80.666664,2026-09-01T07:00:00Z,0.78,20.5
14.75,80.75,2026-09-01T07:00:00Z,0.72,21.0
14.75,80.833336,2026-09-01T07:00:00Z,0.65,21.9
14.75,80.916664,2026-09-01T07:00:00Z,0.6,23.6
14.75,81.0,2026-09-01T07:00:00Z,0.55,26.7
14.833333,73.0,2026-09-01T07:00:00Z,0.17,185.3
14.833333,73.083336,2026-09-01T07:00:00Z,0.19,195.2
14.833333,73.166664,2026-09-01T07:00:00Z,0.22,202.1
14.833333,73.25,2026-09-01T07:00:00Z,0.25,205.9
14.833333,73.333336,2026-09-01T07:00:00Z,0.24,206.7
14.833333,73.416664,2026-09-01T07:00:00Z,0.24,199.7
14.833333,73.5,2026-09-01T07:00:00Z,0.22,196.0
14.833333,73.583336,2026-09-01T07:00:00Z,0.13,208.7
14.833333,73.666664,2026-09-01T07:00:00Z,0.09,238.5
14.833333,73.75,2026-09-01T07:00:00Z,0.11,235.1
14.833333,73.833336,2026-09-01T07:00:00Z,0.14,233.5
14.833333,73.916664,2026-09-01T07:00:00Z,0.15,233.4
14.833333,74.0,2026-09-01T07:00:00Z,0.14,234.1
14.833333,74.083336,2026-09-01T07:00:00Z,0.12,248.9
14.833333,80.083336,2026-09-01T07:00:00Z,0.02,109.2
14.833333,80.166664,2026-09-01T07:00:00Z,0.07,4.9
14.833333,80.25,2026-09-01T07:00:00Z,0.03,173.4
14.833333,80.333336,2026-09-01T07:00:00Z,0.05,168.2
14.833333,80.416664,2026-09-01T07:00:00Z,0.11,116.3
14.833333,80.5,2026-09-01T07:00:00Z,0.41,38.7
14.833333,80.583336,2026-09-01T07:00:00Z,0.71,27.4
14.833333,80.666664,2026-09-01T07:00:00Z,0.81,24.5
14.833333,80.75,2026-09-01T07:00:00Z,0.77,24.4
14.833333,80.833336,2026-09-01T07:00:00Z,0.7,25.8
14.833333,80.916664,2026-09-01T07:00:00Z,0.63,28.0
14.833333,81.0,2026-09-01T07:00:00Z,0.57,31.1
14.916667,73.0,2026-09-01T07:00:00Z,0.17,182.3
14.916667,73.083336,2026-09-01T07:00:00Z,0.19,192.8
14.916667,73.166664,2026-09-01T07:00:00Z,0.21,200.5
14.916667,73.25,2026-09-01T07:00:00Z,0.23,204.3
14.916667,73.333336,2026-09-01T07:00:00Z,0.23,205.9
14.916667,73.416664,2026-09-01T07:00:00Z,0.27,201.0
14.916667,73.5,2026-09-01T07:00:00Z,0.28,197.9
14.916667,73.583336,2026-09-01T07:00:00Z,0.2,206.9
14.916667,73.666664,2026-09-01T07:00:00Z,0.14,228.7
14.916667,73.75,2026-09-01T07:00:00Z,0.15,231.7
14.916667,73.833336,2026-09-01T07:00:00Z,0.18,231.8
14.916667,73.916664,2026-09-01T07:00:00Z,0.16,234.5
14.916667,74.0,2026-09-01T07:00:00Z,0.13,244.6
14.916667,74.083336,2026-09-01T07:00:00Z,0.13,242.7
14.916667,80.083336,2026-09-01T07:00:00Z,0.05,115.5
14.916667,80.166664,2026-09-01T07:00:00Z,0.09,32.1
14.916667,80.25,2026-09-01T07:00:00Z,0.06,101.1
14.916667,80.333336,2026-09-01T07:00:00Z,0.07,137.2
14.916667,80.416664,2026-09-01T07:00:00Z,0.12,140.5
14.916667,80.5,2026-09-01T07:00:00Z,0.25,55.8
14.916667,80.583336,2026-09-01T07:00:00Z,0.61,33.8
14.916667,80.666664,2026-09-01T07:00:00Z,0.81,29.0
14.916667,80.75,2026-09-01T07:00:00Z,0.82,28.2
14.916667,80.833336,2026-09-01T07:00:00Z,0.75,29.4
14.916667,80.916664,2026-09-01T07:00:00Z,0.67,31.9
14.916667,81.0,2026-09-01T07:00:00Z,0.6,35.3
15.0,73.0,2026-09-01T07:00:00Z,0.16,179.6
15.0,73.083336,2026-09-01T07:00:00Z,0.18,190.3
15.0,73.166664,2026-09-01T07:00:00Z,0.2,197.9
15.0,73.25,2026-09-01T07:00:00Z,0.22,202.0
15.0,73.333336,2026-09-01T07:00:00Z,0.23,205.1
15.0,73.416664,2026-09-01T07:00:00Z,0.28,202.6
15.0,73.5,2026-09-01T07:00:00Z,0.31,199.5
15.0,73.583336,2026-09-01T07:00:00Z,0.25,204.1
15.0,73.666664,2026-09-01T07:00:00Z,0.18,222.3
15.0,73.75,2026-09-01T07:00:00Z,0.18,230.7
15.0,73.833336,2026-09-01T07:00:00Z,0.19,235.5
15.0,73.916664,2026-09-01T07:00:00Z,0.17,242.7
15.0,74.0,2026-09-01T07:00:00Z,0.14,246.4
15.0,80.083336,2026-09-01T07:00:00Z,0.06,130.9
15.0,80.166664,2026-09-01T07:00:00Z,0.09,48.5
15.0,80.25,2026-09-01T07:00:00Z,0.08,75.6
15.0,80.333336,2026-09-01T07:00:00Z,0.07,136.2
15.0,80.416664,2026-09-01T07:00:00Z,0.09,141.4
15.0,80.5,2026-09-01T07:00:00Z,0.16,95.5
15.0,80.583336,2026-09-01T07:00:00Z,0.45,44.1
15.0,80.666664,2026-09-01T07:00:00Z,0.73,34.0
15.0,80.75,2026-09-01T07:00:00Z,0.83,32.0
15.0,80.833336,2026-09-01T07:00:00Z,0.79,32.9
15.0,80.916664,2026-09-01T07:00:00Z,0.72,35.3
15.0,81.0,2026-09-01T07:00:00Z,0.65,38.8
15.083333,73.0,2026-09-01T07:00:00Z,0.16,174.3
15.083333,73.083336,2026-09-01T07:00:00Z,0.18,185.0
15.083333,73.166664,2026-09-01T07:00:00Z,0.2,192.0
15.083333,73.25,2026-09-01T07:00:00Z,0.21,196.8
15.083333,73.333336,2026-09-01T07:00:00Z,0.23,202.8
15.083333,73.416664,2026-09-01T07:00:00Z,0.27,202.4
15.083333,73.5,2026-09-01T07:00:00Z,0.3,199.7
15.083333,73.583336,2026-09-01T07:00:00Z,0.28,204.0
15.083333,73.666664,2026-09-01T07:00:00Z,0.2,221.9
15.083333,73.75,2026-09-01T07:00:00Z,0.19,233.7
15.083333,73.833336,2026-09-01T07:00:00Z,0.17,243.0
15.083333,73.916664,2026-09-01T07:00:00Z,0.17,249.3
15.083333,74.0,2026-09-01T07:00:00Z,0.16,253.5
15.083333,80.083336,2026-09-01T07:00:00Z,0.07,131.8
15.083333,80.166664,2026-09-01T07:00:00Z,0.1,79.6
15.083333,80.25,2026-09-01T07:00:00Z,0.1,82.3
15.083333,80.333336,2026-09-01T07:00:00Z,0.09,98.4
15.083333,80.416664,2026-09-01T07:00:00Z,0.14,104.2
15.083333,80.5,2026-09-01T07:00:00Z,0.16,112.2
15.083333,80.583336,2026-09-01T07:00:00Z,0.27,61.3
15.083333,80.666664,2026-09-01T07:00:00Z,0.59,40.4
15.083333,80.75,2026-09-01T07:00:00Z,0.78,36.1
15.083333,80.833336,2026-09-01T07:00:00Z,0.81,36.2
15.083333,80.916664,2026-09-01T07:00:00Z,0.76,38.6
15.083333,81.0,2026-09-01T07:00:00Z,0.7,42.2
15.166667,73.0,2026-09-01T07:00:00Z,0.15,165.7
15.166667,73.083336,2026-09-01T07:00:00Z,0.17,177.7
15.166667,73.166664,2026-09-01T07:00:00Z,0.19,184.8
15.166667,73.25,2026-09-01T07:00:00Z,0.19,191.5
15.166667,73.333336,2026-09-01T07:00:00Z,0.21,199.5
15.166667,73.416664,2026-09-01T07:00:00Z,0.26,200.4
15.166667,73.5,2026-09-01T07:00:00Z,0.29,198.8
15.166667,73.583336,2026-09-01T07:00:00Z,0.29,204.3
15.166667,73.666664,2026-09-01T07:00:00Z,0.23,221.1
15.166667,73.75,2026-09-01T07:00:00Z,0.19,234.2
15.166667,73.833336,2026-09-01T07:00:00Z,0.15,254.3
15.166667,73.916664,2026-09-01T07:00:00Z,0.15,273.0
15.166667,80.083336,2026-09-01T07:00:00Z,0.08,136.5
15.166667,80.166664,2026-09-01T07:00:00Z,0.09,107.2
15.166667,80.25,2026-09-01T07:00:00Z,0.11,92.5
15.166667,80.333336,2026-09-01T07:00:00Z,0.12,91.8
15.166667,80.416664,2026-09-01T07:00:00Z,0.15,124.0
15.166667,80.5,2026-09-01T07:00:00Z,0.17,131.7
15.166667,80.583336,2026-09-01T07:00:00Z,0.19,85.2
15.166667,80.666664,2026-09-01T07:00:00Z,0.42,47.6
15.166667,80.75,2026-09-01T07:00:00Z,0.67,39.7
15.166667,80.833336,2026-09-01T07:00:00Z,0.78,38.9
15.166667,80.916664,2026-09-01T07:00:00Z,0.79,41.1
15.166667,81.0,2026-09-01T07:00:00Z,0.75,44.8
15.25,73.0,2026-09-01T07:00:00Z,0.15,155.4
15.25,73.083336,2026-09-01T07:00:00Z,0.16,168.9
15.25,73.166664,2026-09-01T07:00:00Z,0.16,177.3
15.25,73.25,2026-09-01T07:00:00Z,0.16,187.9
15.25,73.333336,2026-09-01T07:00:00Z,0.19,198.2
15.25,73.416664,2026-09-01T07:00:00Z,0.24,197.5
15.25,73.5,2026-09-01T07:00:00Z,0.28,198.2
15.25,73.583336,2026-09-01T07:00:00Z,0.29,204.2
15.25,73.666664,2026-09-01T07:00:00Z,0.23,219.1
15.25,73.75,2026-09-01T07:00:00Z,0.18,229.9
15.25,73.833336,2026-09-01T07:00:00Z,0.13,248.2
15.25,73.916664,2026-09-01T07:00:00Z,0.13,266.1
15.25,80.083336,2026-09-01T07:00:00Z,0.07,135.0
15.25,80.166664,2026-09-01T07:00:00Z,0.09,130.4
15.25,80.25,2026-09-01T07:00:00Z,0.1,120.9
15.25,80.333336,2026-09-01T07:00:00Z,0.11,124.9
15.25,80.416664,2026-09-01T07:00:00Z,0.14,135.9
15.25,80.5,2026-09-01T07:00:00Z,0.2,142.2
15.25,80.583336,2026-09-01T07:00:00Z,0.17,115.2
15.25,80.666664,2026-09-01T07:00:00Z,0.29,55.7
15.25,80.75,2026-09-01T07:00:00Z,0.52,43.3
15.25,80.833336,2026-09-01T07:00:00Z,0.69,41.8
15.25,80.916664,2026-09-01T07:00:00Z,0.76,44.0
15.25,81.0,2026-09-01T07:00:00Z,0.77,48.0
15.333333,73.0,2026-09-01T07:00:00Z,0.15,146.3
15.333333,73.083336,2026-09-01T07:00:00Z,0.16,158.8
15.333333,73.166664,2026-09-01T07:00:00Z,0.14,167.8
15.333333,73.25,2026-09-01T07:00:00Z,0.14,184.3
15.333333,73.333336,2026-09-01T07:00:00Z,0.17,197.0
15.333333,73.416664,2026-09-01T07:00:00Z,0.22,194.1
15.333333,73.5,2026-09-01T07:00:00Z,0.26,195.8
15.333333,73.583336,2026-09-01T07:00:00Z,0.27,204.0
15.333333,73.666664,2026-09-01T07:00:00Z,0.22,217.3
15.333333,73.75,2026-09-01T07:00:00Z,0.16,226.7
15.333333,73.833336,2026-09-01T07:00:00Z,0.13,231.5
15.333333,73.916664,2026-09-01T07:00:00Z,0.12,246.1
15.333333,80.083336,2026-09-01T07:00:00Z,0.07,133.2
15.333333,80.166664,2026-09-01T07:00:00Z,0.06,133.7
15.333333,80.25,2026-09-01T07:00:00Z,0.19,164.4
15.333333,80.333336,2026-09-01T07:00:00Z,0.17,150.8
15.333333,80.416664,2026-09-01T07:00:00Z,0.18,144.6
15.333333,80.5,2026-09-01T07:00:00Z,0.18,147.9
15.333333,80.583336,2026-09-01T07:00:00Z,0.17,144.2
15.333333,80.666664,2026-09-01T07:00:00Z,0.17,71.4
15.333333,80.75,2026-09-01T07:00:00Z,0.37,45.5
15.333333,80.833336,2026-09-01T07:00:00Z,0.56,44.1
15.333333,80.916664,2026-09-01T07:00:00Z,0.69,46.9
15.333333,81.0,2026-09-01T07:00:00Z,0.75,50.9
15.416667,73.0,2026-09-01T07:00:00Z,0.17,139.2
15.416667,73.083336,2026-09-01T07:00:00Z,0.16,149.0
15.416667,73.166664,2026-09-01T07:00:00Z,0.13,157.9
15.416667,73.25,2026-09-01T07:00:00Z,0.12,180.0
15.416667,73.333336,2026-09-01T07:00:00Z,0.14,193.5
15.416667,73.416664,2026-09-01T07:00:00Z,0.19,190.9
15.416667,73.5,2026-09-01T07:00:00Z,0.23,193.1
15.416667,73.583336,2026-09-01T07:00:00Z,0.24,202.5
15.416667,73.666664,2026-09-01T07:00:00Z,0.17,220.4
15.416667,73.75,2026-09-01T07:00:00Z,0.14,234.3
15.416667,73.833336,2026-09-01T07:00:00Z,0.13,234.1
15.416667,80.166664,2026-09-01T07:00:00Z,0.13,174.4
15.416667,80.25,2026-09-01T07:00:00Z,0.22,169.3
15.416667,80.333336,2026-09-01T07:00:00Z,0.21,156.7
15.416667,80.416664,2026-09-01T07:00:00Z,0.17,147.7
15.416667,80.5,2026-09-01T07:00:00Z,0.14,160.5
15.416667,80.583336,2026-09-01T07:00:00Z,0.12,182.3
15.416667,80.666664,2026-09-01T07:00:00Z,0.06,142.2
15.416667,80.75,2026-09-01T07:00:00Z,0.2,51.0
15.416667,80.833336,2026-09-01T07:00:00Z,0.39,48.6
15.416667,80.916664,2026-09-01T07:00:00Z,0.55,52.7
15.416667,81.0,2026-09-01T07:00:00Z,0.67,56.8
15.5,73.0,2026-09-01T07:00:00Z,0.18,137.2
15.5,73.083336,2026-09-01T07:00:00Z,0.16,143.0
15.5,73.166664,2026-09-01T07:00:00Z,0.11,150.1
15.5,73.25,2026-09-01T07:00:00Z,0.1,178.8
15.5,73.333336,2026-09-01T07:00:00Z,0.12,189.6
15.5,73.416664,2026-09-01T07:00:00Z,0.17,188.0
15.5,73.5,2026-09-01T07:00:00Z,0.2,193.2
15.5,73.583336,2026-09-01T07:00:00Z,0.2,203.9
15.5,73.666664,2026-09-01T07:00:00Z,0.14,226.7
15.5,73.75,2026-09-01T07:00:00Z,0.12,247.5
15.5,80.166664,2026-09-01T07:00:00Z,0.15,175.0
15.5,80.25,2026-09-01T07:00:00Z,0.14,163.3
15.5,80.333336,2026-09-01T07:00:00Z,0.17,163.3
15.5,80.416664,2026-09-01T07:00:00Z,0.16,169.4
15.5,80.5,2026-09-01T07:00:00Z,0.13,174.6
15.5,80.583336,2026-09-01T07:00:00Z,0.13,199.5
15.5,80.666664,2026-09-01T07:00:00Z,0.08,209.1
15.5,80.75,2026-09-01T07:00:00Z,0.06,98.9
15.5,80.833336,2026-09-01T07:00:00Z,0.24,58.5
15.5,80.916664,2026-09-01T07:00:00Z,0.45,55.3
15.5,81.0,2026-09-01T07:00:00Z,0.62,57.1
15.583333,73.0,2026-09-01T07:00:00Z,0.17,137.4
15.583333,73.083336,2026-09-01T07:00:00Z,0.13,139.3
15.583333,73.166664,2026-09-01T07:00:00Z,0.08,148.1
15.583333,73.25,2026-09-01T07:00:00Z,0.07,183.1
15.583333,73.333336,2026-09-01T07:00:00Z,0.1,184.5
15.583333,73.416664,2026-09-01T07:00:00Z,0.17,185.0
15.583333,73.5,2026-09-01T07:00:00Z,0.18,194.8
15.583333,73.583336,2026-09-01T07:00:00Z,0.17,208.2
15.583333,73.666664,2026-09-01T07:00:00Z,0.13,228.8
15.583333,73.75,2026-09-01T07:00:00Z,0.12,233.4
15.583333,80.25,2026-09-01T07:00:00Z,0.11,153.2
15.583333,80.333336,2026-09-01T07:00:00Z,0.15,157.7
15.583333,80.416664,2026-09-01T07:00:00Z,0.18,160.7
15.583333,80.5,2026-09-01T07:00:00Z,0.17,166.4
15.583333,80.583336,2026-09-01T07:00:00Z,0.17,173.6
15.583333,80.666664,2026-09-01T07:00:00Z,0.09,165.2
15.583333,80.75,2026-09-01T07:00:00Z,0.16,150.6
15.583333,80.833336,2026-09-01T07:00:00Z,0.24,117.5
15.583333,80.916664,2026-09-01T07:00:00Z,0.38,106.2
15.583333,81.0,2026-09-01T07:00:00Z,0.48,87.9
15.666667,73.0,2026-09-01T07:00:00Z,0.14,142.6
15.666667,73.083336,2026-09-01T07:00:00Z,0.09,138.9
15.666667,73.166664,2026-09-01T07:00:00Z,0.05,157.4
15.666667,73.25,2026-09-01T07:00:00Z,0.06,183.6
15.666667,73.333336,2026-09-01T07:00:00Z,0.1,177.8
15.666667,73.416664,2026-09-01T07:00:00Z,0.17,182.0
15.666667,73.5,2026-09-01T07:00:00Z,0.15,195.1
15.666667,73.583336,2026-09-01T07:00:00Z,0.14,210.1
15.666667,73.666664,2026-09-01T07:00:00Z,0.12,229.0
15.666667,73.75,2026-09-01T07:00:00Z,0.13,229.1
15.666667,80.25,2026-09-01T07:00:00Z,0.12,155.7
15.666667,80.333336,2026-09-01T07:00:00Z,0.15,152.4
15.666667,80.416664,2026-09-01T07:00:00Z,0.15,146.4
15.666667,80.5,2026-09-01T07:00:00Z,0.18,155.2
15.666667,80.583336,2026-09-01T07:00:00Z,0.21,156.3
15.666667,80.666664,2026-09-01T07:00:00Z,0.15,136.8
15.666667,80.75,2026-09-01T07:00:00Z,0.19,126.2
15.666667,80.833336,2026-09-01T07:00:00Z,0.26,119.0
15.666667,80.916664,2026-09-01T07:00:00Z,0.3,97.8
15.666667,81.0,2026-09-01T07:00:00Z,0.39,86.7
15.75,73.0,2026-09-01T07:00:00Z,0.1,157.1
15.75,73.083336,2026-09-01T07:00:00Z,0.07,160.0
15.75,73.166664,2026-09-01T07:00:00Z,0.05,182.0
15.75,73.25,2026-09-01T07:00:00Z,0.06,175.1
15.75,73.333336,2026-09-01T07:00:00Z,0.12,174.7
15.75,73.416664,2026-09-01T07:00:00Z,0.15,183.0
15.75,73.5,2026-09-01T07:00:00Z,0.13,198.0
15.75,73.583336,2026-09-01T07:00:00Z,0.11,213.1
15.75,73.666664,2026-09-01T07:00:00Z,0.12,217.3
15.75,80.25,2026-09-01T07:00:00Z,0.13,155.2
15.75,80.333336,2026-09-01T07:00:00Z,0.15,150.2
15.75,80.416664,2026-09-01T07:00:00Z,0.17,146.6
15.75,80.5,2026-09-01T07:00:00Z,0.17,142.5
15.75,80.583336,2026-09-01T07:00:00Z,0.13,124.3
15.75,80.666664,2026-09-01T07:00:00Z,0.14,137.3
15.75,80.75,2026-09-01T07:00:00Z,0.17,139.4
15.75,80.833336,2026-09-01T07:00:00Z,0.19,129.6
15.75,80.916664,2026-09-01T07:00:00Z,0.17,75.2
15.75,81.0,2026-09-01T07:00:00Z,0.21,73.5
15.833333,73.0,2026-09-01T07:00:00Z,0.12,195.2
15.833333,73.083336,2026-09-01T07:00:00Z,0.11,199.1
15.833333,73.166664,2026-09-01T07:00:00Z,0.08,199.4
15.833333,73.25,2026-09-01T07:00:00Z,0.06,182.8
15.833333,73.333336,2026-09-01T07:00:00Z,0.13,183.1
15.833333,73.416664,2026-09-01T07:00:00Z,0.13,191.2
